order_date,store_id,total_orders,total_revenue,avg_delivery_mins,late_deliveries,total_stockouts,cancelled_orders
2025-10-15,STR007,16,7173.67,16.31,11,3,1
2026-02-18,STR028,17,6480.0,16.65,11,3,3
2026-03-26,STR010,11,4393.61,18.91,5,0,2
2025-08-14,STR007,17,10040.88,17.82,13,3,0
2026-04-18,STR001,8,2020.97,13.75,5,2,1
2025-11-09,STR017,20,10366.34,17.5,13,4,0
2026-01-10,STR022,14,5200.25,11.79,6,3,2
2026-04-05,STR029,19,8681.1,16.37,14,5,3
2025-09-28,STR017,15,9398.74,21.2,11,1,2
2025-08-24,STR022,13,5622.83,18.92,13,2,2
2026-01-22,STR028,17,8325.03,16.94,11,3,1
2026-01-29,STR016,14,5789.96,17.0,8,4,2
2026-01-24,STR012,9,3422.88,12.44,4,2,1
2025-10-09,STR014,14,5587.78,12.29,4,1,0
2025-11-10,STR026,21,6424.37,15.67,14,2,2
2025-08-20,STR022,12,6062.15,14.83,9,3,0
2026-03-19,STR017,10,3048.94,23.0,5,0,1
2025-09-15,STR006,15,8932.48,18.8,10,2,0
2025-09-02,STR013,12,4561.96,16.33,8,1,1
2025-09-05,STR006,12,7383.32,16.08,8,2,2
2025-10-18,STR022,12,5444.13,15.17,7,2,1
2026-01-08,STR004,14,3926.33,14.21,7,3,4
2025-11-16,STR022,15,5699.51,14.27,9,6,1
2025-07-06,STR017,9,6964.16,15.11,6,2,0
2025-10-06,STR027,7,2979.21,21.0,7,1,0
2026-04-03,STR003,13,7091.75,16.92,8,7,0
2026-04-25,STR017,17,7350.77,20.12,13,2,0
2025-10-07,STR030,15,5480.38,15.13,8,4,2
2026-01-30,STR010,12,3817.05,14.75,6,2,0
2026-05-16,STR019,19,13422.04,18.95,12,2,0
2026-04-03,STR012,8,5325.95,12.75,4,3,1
2026-04-17,STR015,13,6821.28,23.54,9,4,0
2026-05-26,STR029,16,7351.81,18.25,12,2,2
2026-02-18,STR029,9,6584.22,13.33,5,1,0
2025-07-15,STR026,21,9165.28,14.57,11,4,1
2025-08-26,STR010,17,8039.88,16.06,10,2,2
2025-06-05,STR017,18,5028.67,15.67,9,1,2
2026-01-27,STR009,19,12277.29,17.26,14,6,5
2026-05-12,STR008,8,4107.43,12.13,2,1,2
2026-01-25,STR007,16,14336.07,12.13,8,4,2
2026-01-03,STR004,12,6087.05,15.5,8,4,2
2025-10-18,STR025,14,6318.99,14.79,5,1,1
2025-08-18,STR014,14,6321.01,16.79,9,2,2
2025-07-15,STR027,13,2421.37,17.69,8,5,1
2025-08-07,STR025,14,5892.0,14.5,6,2,2
2025-07-14,STR007,9,6097.08,17.89,8,3,1
2025-07-19,STR023,12,10139.2,13.83,6,3,1
2025-07-26,STR001,12,5055.67,18.83,8,0,0
2026-02-27,STR026,27,12811.06,18.52,17,5,5
2025-12-28,STR025,14,7049.66,16.36,11,1,1
2025-07-24,STR006,13,7097.03,17.46,8,3,0
2026-01-19,STR023,10,7476.45,14.6,6,5,1
2026-04-26,STR012,10,3795.43,12.4,3,2,0
2025-06-24,STR021,9,3698.09,17.78,4,2,1
2026-01-04,STR026,12,2628.2,12.92,7,2,1
2026-03-09,STR013,12,6056.16,18.67,10,2,2
2025-12-12,STR001,10,5913.53,18.8,6,3,1
2025-08-15,STR015,14,6687.67,12.93,8,1,2
2026-02-03,STR005,14,4881.1,15.36,7,3,2
2025-09-09,STR015,18,9841.43,17.11,13,2,1
2025-09-30,STR003,12,8545.26,21.83,10,3,1
2025-08-17,STR023,10,7793.19,17.8,6,2,0
2025-09-18,STR008,25,19349.43,15.12,13,6,3
2025-08-30,STR019,11,3313.71,11.82,5,2,2
2025-10-29,STR023,19,7572.59,14.32,10,2,2
2026-05-20,STR009,19,7728.11,17.37,10,3,0
2025-07-30,STR005,18,8792.89,16.17,9,2,3
2025-08-31,STR029,16,7044.09,19.06,11,2,1
2026-05-06,STR022,15,5678.64,11.87,6,2,0
2026-05-27,STR007,8,4264.76,21.63,7,3,2
2025-11-12,STR001,7,4516.91,20.86,5,2,0
2026-03-15,STR017,17,8206.14,17.88,11,8,2
2025-07-27,STR023,14,8790.85,18.29,10,0,1
2025-08-19,STR003,11,4948.69,19.64,8,3,3
2026-05-24,STR004,12,5479.25,17.5,6,3,1
2026-05-14,STR028,12,7354.81,14.67,7,3,1
2025-10-04,STR010,18,5586.77,11.67,9,5,3
2025-06-18,STR019,11,4361.76,22.36,9,2,2
2026-05-04,STR019,10,6463.88,19.2,7,2,1
2026-01-31,STR020,14,6010.52,22.0,10,3,2
2025-09-16,STR018,13,7219.7,21.85,11,2,1
2026-04-14,STR015,15,14633.88,16.33,10,4,1
2025-10-11,STR011,10,6348.77,21.2,6,5,1
2025-08-22,STR019,13,9824.87,22.08,9,5,3
2025-06-06,STR029,9,5608.28,15.22,5,1,1
2025-07-06,STR010,15,11299.31,14.67,9,0,2
2026-02-11,STR026,13,6832.26,13.92,7,6,2
2025-06-06,STR007,13,12366.98,16.92,6,4,3
2026-03-11,STR022,13,7687.6,13.08,7,3,1
2026-02-24,STR027,16,6932.84,18.0,13,5,1
2025-08-06,STR001,11,4596.47,13.09,4,3,1
2026-04-29,STR010,12,6196.45,17.92,7,2,2
2025-09-15,STR028,11,4500.68,17.0,6,2,0
2025-06-26,STR003,11,5322.82,17.0,5,4,0
2025-06-03,STR024,13,11373.18,13.69,8,3,0
2026-03-01,STR030,10,5400.6,19.2,8,2,0
2026-03-17,STR028,12,4879.84,20.5,10,3,2
2025-12-30,STR012,10,4694.88,11.0,3,1,1
2025-08-23,STR011,15,11613.61,17.33,9,7,2
2025-10-29,STR009,9,5455.49,16.89,4,2,2
2025-07-30,STR026,10,5591.9,19.3,6,1,5
2026-04-05,STR026,11,4715.96,18.73,6,4,0
2026-04-19,STR028,6,3057.55,17.5,2,2,0
2026-03-05,STR028,11,4623.03,20.45,8,2,1
2026-02-16,STR019,12,5435.54,13.83,9,4,0
2025-10-02,STR029,17,5443.37,16.82,10,4,2
2025-11-20,STR009,8,5258.0,18.75,5,3,1
2026-04-08,STR004,17,7949.25,14.65,12,1,4
2025-09-28,STR015,19,6469.22,18.0,13,3,2
2025-12-14,STR028,21,8462.34,16.67,13,5,3
2026-01-20,STR026,15,12565.55,16.8,9,4,1
2025-09-25,STR016,17,9081.19,13.12,6,4,0
2025-07-09,STR017,15,8519.26,12.8,6,3,3
2025-09-09,STR016,14,6105.84,15.93,7,4,4
2025-08-21,STR002,12,6025.46,11.17,5,1,2
2025-08-09,STR004,14,5594.46,18.79,12,1,2
2025-09-13,STR029,11,6695.36,16.09,7,1,1
2026-04-29,STR016,16,9620.76,16.5,11,4,0
2026-02-28,STR002,9,7291.85,17.89,6,1,1
2025-08-28,STR011,16,4630.85,17.56,12,6,3
2026-03-08,STR026,18,11351.65,17.39,11,3,2
2025-11-25,STR028,15,8081.55,18.47,9,4,1
2026-03-22,STR013,11,4168.08,14.0,5,3,3
2025-07-11,STR015,12,7724.48,16.58,7,1,1
2025-06-18,STR025,11,7309.23,19.18,8,5,0
2025-08-18,STR025,15,6080.98,15.67,8,4,0
2026-03-31,STR025,12,5389.57,14.83,6,3,1
2026-01-01,STR002,13,6058.98,20.46,8,3,4
2025-12-04,STR021,13,5931.0,12.08,5,2,1
2025-11-24,STR007,14,3883.76,13.29,5,1,1
2025-11-02,STR010,13,5967.35,17.38,6,2,4
2025-10-31,STR003,16,5882.68,17.31,11,2,4
2025-11-03,STR017,9,1881.66,15.89,5,4,0
2026-01-31,STR006,7,1969.98,16.57,3,1,1
2026-01-30,STR013,13,5669.1,16.0,8,5,3
2025-10-21,STR009,11,6128.15,10.91,4,3,1
2025-07-21,STR003,11,7419.99,19.27,7,2,1
2025-06-10,STR027,19,7475.8,13.84,8,4,1
2025-10-25,STR013,16,7206.0,18.25,12,4,1
2026-04-26,STR025,10,5832.0,16.8,7,2,0
2025-12-29,STR026,12,6648.16,19.17,8,1,4
2026-03-31,STR008,14,9410.62,15.57,6,5,0
2025-11-06,STR026,15,5937.37,14.67,9,4,1
2026-04-16,STR004,13,8798.72,20.15,11,5,0
2025-11-28,STR025,18,8524.07,17.56,10,2,0
2026-05-23,STR015,7,5991.79,18.71,5,2,2
2026-05-05,STR017,13,6475.44,12.38,7,4,0
2025-07-05,STR020,15,6832.88,16.73,9,2,1
2025-09-15,STR002,13,9282.89,15.23,5,7,3
2025-09-16,STR007,18,6986.52,18.06,9,2,2
2025-10-28,STR014,15,8145.08,17.47,11,4,4
2026-03-24,STR022,16,11302.48,15.63,13,4,3
2025-10-05,STR028,17,14225.83,17.59,11,3,3
2026-03-28,STR025,16,9751.34,17.63,10,3,5
2025-08-02,STR018,19,13638.08,17.47,13,3,0
2025-10-02,STR020,13,5863.64,13.38,9,3,3
2026-05-30,STR010,18,8268.51,11.94,6,3,4
2026-02-16,STR008,14,5750.43,16.93,8,2,2
2026-04-07,STR029,12,7934.08,14.75,9,4,2
2026-01-10,STR020,11,8198.05,15.73,7,3,0
2025-07-10,STR016,17,11914.18,14.76,10,7,6
2026-05-20,STR020,12,7037.82,19.0,7,3,1
2025-10-20,STR014,10,6811.65,17.1,6,3,1
2026-04-24,STR026,18,7963.63,15.33,12,1,4
2026-01-15,STR025,16,10927.7,14.56,9,2,2
2026-05-16,STR004,9,4019.85,16.89,6,1,0
2025-12-16,STR015,11,10386.1,17.45,6,2,2
2025-10-07,STR029,13,5662.43,18.92,11,4,0
2025-12-25,STR018,11,5659.23,20.27,9,2,0
2025-11-10,STR011,12,5465.38,16.92,6,3,1
2025-07-09,STR026,12,5874.35,12.5,6,4,0
2026-01-06,STR010,14,6105.55,15.86,7,4,4
2026-01-16,STR021,15,6003.24,16.93,10,4,3
2025-12-21,STR009,12,7247.85,23.17,9,0,2
2025-12-26,STR030,13,3402.11,17.85,7,3,1
2025-06-22,STR026,18,9904.72,18.0,14,3,2
2025-11-01,STR007,17,13377.42,14.65,7,3,2
2025-09-23,STR019,14,3669.67,14.29,5,5,0
2025-12-20,STR001,15,6866.74,23.27,9,6,2
2025-06-15,STR008,12,8861.5,19.08,9,2,0
2026-03-18,STR028,17,5795.27,16.12,9,3,2
2026-02-08,STR009,15,9160.81,17.73,8,1,2
2026-03-09,STR004,15,7464.35,13.67,6,5,2
2025-11-09,STR029,15,12151.68,13.87,10,3,2
2025-09-03,STR017,17,10319.0,15.82,11,3,1
2025-08-17,STR015,11,2524.18,17.55,7,1,0
2025-12-16,STR018,11,6703.01,14.45,5,2,1
2025-08-05,STR024,15,7098.77,15.8,8,3,1
2025-07-11,STR007,17,8097.95,15.71,10,3,0
2025-06-24,STR010,9,4048.19,12.56,5,4,0
2025-10-18,STR003,17,7857.43,17.94,13,2,2
2026-02-12,STR015,10,4048.68,12.1,5,0,0
2026-04-16,STR002,12,4951.96,20.83,9,3,2
2025-09-23,STR030,17,7665.9,13.0,8,3,1
2025-09-14,STR023,18,7767.62,14.89,9,2,1
2026-03-06,STR024,14,6545.42,14.79,7,3,1
2026-05-11,STR005,8,2712.54,14.13,5,3,1
2025-10-26,STR018,13,9390.4,17.15,9,6,0
2025-06-12,STR006,16,11979.82,15.56,7,5,5
2025-07-13,STR017,17,6643.13,18.18,9,4,0
2025-07-11,STR014,16,5837.14,19.81,11,3,2
2026-04-21,STR019,14,12553.5,16.21,6,3,2
2025-08-03,STR024,10,6211.03,13.5,5,4,2
2026-01-29,STR001,11,7712.1,15.36,4,2,2
2025-08-08,STR004,14,9183.28,17.5,9,1,4
2025-06-12,STR030,9,6414.84,12.56,6,0,0
2026-01-31,STR015,17,8180.15,17.41,12,4,0
2025-10-28,STR024,13,4073.6,14.38,6,4,1
2026-02-03,STR025,14,7675.91,16.14,9,2,2
2026-02-04,STR026,19,8664.19,13.42,9,1,1
2026-01-02,STR006,21,13910.26,22.95,17,8,2
2026-02-20,STR013,15,10981.02,19.33,12,5,3
2025-09-29,STR023,22,10415.04,15.23,11,7,1
2025-12-19,STR001,20,8514.05,17.15,14,3,4
2025-12-09,STR016,10,5347.23,22.0,8,2,3
2026-05-09,STR012,13,6649.56,22.0,10,3,2
2026-01-20,STR020,14,11205.13,21.29,10,5,0
2026-04-20,STR030,14,6692.98,15.86,9,3,2
2025-09-01,STR026,8,2982.58,13.13,5,3,1
2025-07-15,STR011,11,3321.46,15.27,8,1,1
2026-01-28,STR012,11,7342.22,15.45,6,4,1
2025-11-23,STR015,13,5851.43,13.15,8,0,1
2026-04-30,STR019,10,5541.77,19.6,5,2,0
2025-07-15,STR006,18,7597.6,17.56,11,3,2
2025-08-19,STR017,10,5410.46,14.3,4,2,0
2026-05-04,STR027,12,8622.45,14.83,8,2,3
2025-12-26,STR020,9,5544.52,16.78,6,0,1
2026-04-17,STR025,19,9250.68,16.68,12,4,2
2026-03-31,STR027,11,2551.27,14.45,5,1,0
2025-07-28,STR002,9,6292.47,21.0,8,2,0
2025-09-30,STR017,9,3741.78,18.56,6,3,0
2026-01-05,STR006,18,9593.59,15.61,11,7,2
2025-06-18,STR020,10,6458.68,18.2,7,2,1
2025-06-04,STR016,15,8250.96,20.07,10,4,0
2025-12-01,STR012,17,10150.21,14.94,9,1,5
2026-02-10,STR009,16,7028.51,13.44,10,2,2
2025-06-07,STR028,19,15889.23,22.11,16,5,1
2026-03-12,STR024,14,6360.64,13.43,6,1,0
2025-11-08,STR007,17,7188.47,15.29,10,3,1
2025-11-12,STR018,14,8719.55,14.57,9,1,4
2026-05-19,STR007,13,4575.84,17.46,8,2,0
2025-06-20,STR028,8,2309.34,15.25,4,1,0
2026-02-08,STR008,11,5155.58,16.64,5,5,1
2026-05-15,STR004,15,7062.92,19.73,10,4,3
2026-04-18,STR015,13,5156.45,15.23,7,2,1
2026-02-18,STR026,12,8162.11,26.75,11,0,1
2026-05-22,STR005,9,4630.34,16.22,4,0,1
2026-05-23,STR003,12,6673.91,15.42,6,3,1
2025-09-05,STR024,10,4405.34,14.5,5,2,0
2025-08-01,STR005,12,5232.9,13.5,6,2,1
2025-08-11,STR024,11,3395.86,17.0,9,2,1
2026-01-15,STR028,13,5787.17,17.38,8,2,0
2025-12-15,STR009,9,4859.46,21.33,7,3,0
2025-10-31,STR013,13,5149.64,12.62,3,4,1
2025-08-03,STR008,9,3961.32,15.44,7,1,0
2025-09-02,STR022,11,8315.76,18.27,7,0,0
2026-02-06,STR030,10,6265.77,16.9,7,1,1
2025-09-07,STR008,12,5068.4,14.08,5,3,1
2026-02-19,STR019,10,4598.78,17.5,6,5,1
2025-10-30,STR024,9,4745.81,21.67,7,3,0
2025-09-16,STR013,14,4159.71,15.79,10,4,1
2025-11-15,STR016,10,5607.4,14.6,5,2,2
2025-07-31,STR025,14,8506.41,16.5,8,1,0
2025-10-15,STR027,16,6253.1,17.94,13,4,2
2025-10-23,STR008,15,5406.56,22.73,12,4,2
2025-12-14,STR007,15,8396.86,13.67,9,3,1
2025-11-18,STR030,11,5345.9,14.09,8,1,3
2025-06-20,STR013,19,12162.18,13.0,9,4,2
2025-08-13,STR012,12,7041.45,18.17,9,4,1
2025-09-28,STR022,13,4908.54,16.38,7,3,0
2025-07-01,STR012,13,9042.07,14.54,8,1,3
2026-01-18,STR018,17,11871.55,14.12,7,6,1
2025-09-13,STR014,13,9060.72,16.15,7,1,2
2025-10-03,STR003,16,3857.94,15.13,9,4,2
2025-10-15,STR009,13,4308.87,16.92,9,2,1
2025-09-27,STR016,15,7896.79,16.07,8,5,2
2025-09-19,STR016,17,7707.61,18.35,10,3,1
2025-12-05,STR026,18,10850.65,16.28,10,2,1
2025-12-19,STR017,17,12243.21,16.18,9,1,3
2026-01-22,STR025,14,6376.85,14.14,7,1,1
2025-07-05,STR006,14,6140.13,16.86,12,2,1
2025-08-11,STR006,13,6678.46,21.92,9,2,1
2026-06-03,STR014,7,3092.2,12.71,3,1,0
2026-02-17,STR018,8,3917.5,15.0,4,5,0
2025-06-24,STR030,15,5813.18,16.33,9,2,2
2025-09-28,STR008,15,4927.31,14.93,9,3,2
2026-01-04,STR009,13,7616.87,17.0,6,1,2
2025-11-11,STR007,13,7189.21,18.46,8,2,2
2025-06-12,STR016,16,8170.71,16.75,11,3,2
2026-02-10,STR025,10,1442.92,12.5,4,0,3
2026-06-03,STR030,10,6179.83,22.2,8,3,0
2026-05-19,STR022,14,6534.6,15.36,8,3,4
2026-01-22,STR018,20,8785.94,20.15,15,2,2
2025-10-03,STR027,6,1418.25,20.17,3,0,0
2025-10-13,STR007,13,8227.76,14.77,5,3,2
2025-11-06,STR009,15,9178.61,14.33,9,3,1
2025-11-17,STR024,9,2650.14,19.33,7,3,1
2025-11-26,STR007,9,6938.03,13.89,3,1,0
2025-09-30,STR006,17,8767.51,19.53,11,4,0
2025-07-29,STR030,10,5007.98,14.0,5,1,2
2026-02-16,STR028,13,7023.8,13.38,5,3,2
2025-11-27,STR026,13,9307.81,16.85,8,2,0
2026-05-14,STR026,7,2160.36,18.29,4,0,1
2026-03-16,STR022,17,9607.84,15.88,10,6,0
2025-09-20,STR018,17,7670.81,19.18,14,1,0
2025-09-12,STR026,14,7194.8,14.36,6,1,2
2025-06-28,STR005,11,4426.05,15.82,7,2,2
2025-10-12,STR003,14,8532.24,17.21,10,2,2
2026-01-25,STR028,13,7482.05,14.77,8,2,2
2026-02-02,STR006,15,12183.26,15.67,9,3,3
2026-01-20,STR022,10,5862.77,15.1,3,3,1
2025-07-20,STR014,14,7731.87,14.79,10,5,1
2025-09-18,STR003,15,8765.15,14.07,8,3,3
2026-03-16,STR010,9,6576.54,17.22,7,5,2
2025-12-12,STR024,11,6035.92,17.45,7,2,3
2025-10-26,STR030,11,5007.61,14.45,7,2,5
2026-02-28,STR019,16,8688.34,15.38,10,2,0
2026-05-26,STR023,17,7897.98,13.82,10,4,1
2025-12-20,STR027,11,5763.87,14.18,6,2,2
2025-10-29,STR025,9,6532.93,13.67,5,3,1
2025-12-04,STR014,17,12255.94,14.47,10,5,1
2026-06-02,STR019,11,4909.83,16.55,6,3,2
2025-06-30,STR023,15,6581.66,19.07,10,6,3
2025-07-20,STR010,17,8901.0,18.35,10,8,1
2025-11-06,STR010,12,8436.52,12.08,5,5,2
2025-08-10,STR017,16,6804.42,18.5,10,3,1
2026-05-13,STR010,10,4317.93,20.1,6,1,1
2026-01-12,STR026,16,9586.53,19.69,12,4,2
2026-01-19,STR025,11,4368.78,16.55,6,1,1
2026-02-14,STR004,15,8305.34,14.73,6,3,2
2026-05-10,STR030,10,5354.2,14.0,7,4,1
2026-05-17,STR019,13,5022.69,17.15,7,3,0
2025-11-03,STR022,19,9990.17,15.68,12,4,2
2025-10-24,STR010,14,6144.6,15.86,10,5,2
2025-06-18,STR021,15,6312.65,15.87,7,2,2
2026-02-21,STR029,12,6026.48,13.0,5,2,3
2025-11-27,STR017,19,7289.74,13.53,12,7,4
2025-08-04,STR025,12,7972.24,20.0,9,2,1
2026-01-30,STR016,7,2808.01,19.14,3,3,0
2025-09-11,STR003,10,9199.36,22.9,7,2,2
2025-07-12,STR022,10,3907.66,15.2,5,2,1
2026-02-20,STR025,9,4336.17,16.78,6,3,0
2025-08-16,STR011,9,6901.35,16.67,3,0,0
2025-07-29,STR005,18,5708.94,19.5,13,2,1
2026-03-12,STR016,10,3644.57,11.5,2,4,2
2026-04-22,STR015,12,6447.92,18.33,9,2,0
2025-07-09,STR016,15,7635.58,17.87,10,3,1
2025-07-24,STR020,7,7662.91,16.29,4,2,0
2025-07-25,STR024,9,3366.33,15.33,5,2,2
2025-11-29,STR027,17,10587.78,14.24,7,3,3
2026-03-16,STR019,11,4827.76,18.45,5,1,2
2025-12-19,STR018,8,2149.71,24.13,6,2,2
2025-12-08,STR030,9,4237.6,14.33,6,1,1
2025-12-20,STR008,9,2268.76,17.0,6,3,2
2025-06-22,STR027,13,8197.42,21.54,9,2,2
2025-09-27,STR006,13,5351.81,14.46,9,4,1
2025-06-22,STR001,8,7438.14,26.88,7,2,0
2025-10-31,STR022,11,8446.84,20.27,8,4,2
2026-02-09,STR017,11,7649.22,14.27,7,3,1
2025-09-03,STR025,11,6008.99,13.82,5,5,2
2025-06-18,STR011,8,3130.51,15.13,4,1,1
2025-06-04,STR029,18,12695.48,17.89,11,8,1
2025-11-16,STR025,12,6246.14,18.17,9,5,3
2026-03-28,STR005,7,3517.24,16.0,6,1,0
2025-06-20,STR029,17,5894.61,16.88,10,2,2
2025-09-06,STR017,12,6392.49,17.08,7,3,2
2026-05-10,STR027,8,3650.4,15.5,7,1,2
2026-05-05,STR008,21,10557.17,14.76,8,4,5
2026-05-18,STR028,3,1223.17,12.0,1,0,0
2025-10-26,STR003,10,2971.27,18.5,5,0,2
2025-06-23,STR020,13,9053.34,17.38,10,3,1
2026-04-01,STR022,12,4229.1,15.58,10,0,1
2026-05-29,STR021,15,7694.43,11.87,7,3,5
2025-09-28,STR002,14,7786.98,13.29,6,5,1
2025-07-23,STR004,13,5706.24,12.23,8,0,2
2025-07-14,STR016,14,9113.67,18.5,12,7,0
2026-05-04,STR001,13,7907.7,15.15,10,5,0
2026-01-12,STR020,15,4912.61,17.73,7,2,2
2025-12-09,STR009,16,5413.56,18.06,14,2,2
2025-12-27,STR017,19,7508.19,15.21,11,6,0
2026-01-30,STR028,7,1901.53,23.71,5,1,0
2025-08-06,STR021,11,4185.51,15.09,8,1,0
2025-08-16,STR012,13,3913.45,12.62,5,3,1
2026-05-07,STR013,10,6887.56,13.8,6,0,0
2026-04-12,STR017,18,15182.3,15.17,11,5,1
2025-10-21,STR028,17,12942.85,12.71,8,5,2
2026-01-09,STR004,12,3607.97,12.42,7,4,4
2025-08-09,STR005,10,5078.6,12.9,6,1,1
2025-12-08,STR001,11,5861.27,18.45,9,5,1
2026-02-09,STR001,11,5015.68,12.73,5,0,0
2025-12-25,STR003,9,5193.95,17.78,5,4,0
2025-12-10,STR029,10,4086.12,13.2,7,2,1
2025-08-12,STR011,15,6572.04,15.87,10,3,1
2025-12-18,STR025,11,4451.98,15.55,7,1,4
2026-02-17,STR022,16,12385.34,18.25,13,4,1
2025-11-18,STR016,15,7855.0,22.2,9,3,2
2026-03-26,STR017,14,5181.25,13.5,9,3,2
2026-01-06,STR023,8,3515.88,19.38,7,1,2
2025-08-26,STR024,12,4785.59,12.83,5,0,1
2026-01-26,STR015,12,6334.43,16.5,8,3,2
2026-05-10,STR004,14,7233.37,16.43,10,2,2
2025-10-28,STR006,13,6670.85,13.92,9,3,1
2025-09-08,STR028,15,5928.33,17.13,7,3,2
2026-02-16,STR023,14,5603.67,17.14,7,5,1
2026-06-01,STR005,11,4806.77,12.91,3,1,0
2026-04-14,STR014,10,2449.82,10.3,2,3,1
2025-07-29,STR012,12,4525.21,20.33,9,3,2
2025-12-29,STR010,11,6583.54,17.27,7,3,1
2026-01-20,STR014,11,4478.34,15.91,5,2,0
2025-07-23,STR007,11,7028.73,14.18,6,0,2
2025-06-09,STR023,12,4546.98,15.17,6,3,0
2025-11-12,STR007,10,5779.04,14.3,4,3,1
2025-09-30,STR028,13,7941.78,12.69,8,1,0
2026-03-30,STR015,7,2017.13,20.57,6,0,0
2026-04-27,STR017,14,6031.95,16.86,7,4,2
2026-03-25,STR021,8,4327.63,15.5,7,2,1
2025-10-10,STR023,11,6850.73,15.18,7,4,1
2026-03-29,STR015,14,7480.75,16.5,8,5,2
2026-03-10,STR027,5,2615.51,11.0,2,0,1
2025-12-11,STR002,11,4065.31,13.55,4,6,1
2025-10-03,STR030,19,13992.06,16.21,12,2,1
2025-09-13,STR002,7,3413.19,12.0,5,1,2
2026-02-21,STR007,17,7215.31,18.94,12,2,3
2026-03-16,STR008,9,4182.5,14.44,6,2,1
2026-05-09,STR021,14,6619.11,19.36,8,2,1
2025-12-28,STR023,13,11707.93,14.62,5,4,1
2026-04-11,STR025,6,1741.87,16.0,2,0,0
2026-02-19,STR017,9,3678.98,18.56,6,1,0
2025-09-06,STR004,9,1757.43,16.22,7,2,0
2025-12-31,STR010,13,7834.32,14.31,7,2,2
2025-06-03,STR011,16,8449.98,17.94,9,1,0
2026-01-17,STR030,12,5609.93,22.42,8,2,2
2026-01-25,STR014,8,3530.97,16.75,4,1,2
2025-12-14,STR024,9,4945.73,13.78,6,0,1
2026-05-03,STR019,15,11806.39,18.27,10,2,2
2025-07-13,STR006,9,5827.72,14.0,6,2,2
2026-02-27,STR003,15,13639.63,12.27,7,5,2
2026-04-23,STR012,12,4314.6,13.92,7,0,1
2025-11-22,STR003,4,1917.8,14.75,2,0,0
2025-07-05,STR008,10,10354.69,16.4,5,2,1
2025-10-25,STR009,10,3921.44,17.9,6,1,1
2025-09-12,STR003,7,3977.36,18.43,5,3,1
2026-01-23,STR007,9,5427.13,13.89,6,2,1
2025-09-01,STR021,12,3899.24,17.33,6,2,0
2026-05-27,STR013,12,7699.14,14.58,3,2,0
2025-08-25,STR022,14,7075.64,15.0,7,2,0
2025-06-23,STR025,10,4284.45,17.4,6,2,2
2026-01-16,STR004,9,3793.81,23.11,8,0,1
2025-07-22,STR002,14,5451.15,17.36,8,2,0
2026-01-01,STR008,9,6232.01,11.33,3,0,3
2025-08-26,STR029,12,6959.09,12.33,6,1,0
2026-02-27,STR005,11,4522.98,20.91,6,3,1
2026-02-14,STR019,8,4243.72,18.0,5,5,0
2025-09-29,STR014,7,2368.61,15.43,6,1,0
2026-05-17,STR024,10,6574.22,16.4,5,2,0
2025-06-19,STR018,11,4526.34,21.45,9,5,2
2025-12-17,STR003,8,6280.88,16.25,6,3,0
2026-05-31,STR016,8,4089.82,16.5,5,3,0
2025-09-04,STR022,11,3399.36,17.27,6,6,1
2026-03-04,STR023,14,11015.06,16.79,8,3,3
2025-10-11,STR002,11,4809.98,14.0,6,2,1
2025-12-12,STR004,12,8628.0,17.92,8,5,0
2025-08-20,STR006,10,8060.64,23.0,6,2,0
2025-06-23,STR027,17,5848.72,19.88,10,2,5
2025-10-17,STR020,12,4643.66,13.92,5,0,1
2026-03-20,STR010,15,7125.58,22.67,9,1,5
2025-10-01,STR012,9,3014.13,14.44,6,1,0
2026-02-05,STR026,11,5312.05,15.73,7,2,0
2025-10-31,STR007,11,7554.91,21.73,7,3,0
2026-04-26,STR019,14,5656.79,15.14,8,3,2
2026-01-14,STR010,11,5317.94,17.36,10,3,2
2025-06-17,STR025,14,12830.74,19.86,9,3,1
2025-07-11,STR022,7,2757.08,15.14,5,1,0
2025-12-05,STR017,6,2023.05,12.83,3,3,0
2026-03-01,STR024,7,6490.54,16.0,3,2,1
2025-10-09,STR007,10,5590.34,21.4,6,3,2
2025-06-20,STR005,16,8228.2,11.94,9,4,1
2025-09-11,STR018,8,4304.07,21.5,7,3,1
2026-02-24,STR030,9,6603.52,20.67,6,2,0
2025-12-01,STR007,15,9125.61,14.53,7,5,3
2025-07-14,STR006,11,5572.14,22.27,7,3,1
2025-08-21,STR003,6,6861.54,16.33,3,4,0
2025-12-10,STR013,10,3373.1,16.6,5,1,1
2025-10-14,STR002,10,6992.19,10.4,2,3,0
2025-07-18,STR006,13,6140.78,21.31,11,0,0
2025-08-20,STR005,8,4487.6,16.88,5,1,0
2025-07-25,STR001,4,1684.84,17.75,2,2,0
2025-12-27,STR025,12,3832.78,15.08,9,6,2
2026-02-26,STR002,16,8592.09,18.31,8,2,1
2025-12-24,STR016,13,4720.35,11.62,5,3,1
2026-05-28,STR001,13,8712.83,21.54,11,5,1
2025-12-09,STR019,18,10687.44,13.17,9,7,5
2025-08-10,STR028,15,6594.43,18.2,12,4,1
2026-03-18,STR006,18,6888.3,18.28,15,3,2
2025-07-13,STR018,9,4260.73,22.33,5,1,1
2025-09-21,STR020,14,6856.03,16.21,8,3,1
2025-10-21,STR002,12,7406.57,16.83,9,0,1
2026-01-10,STR029,13,6411.21,16.46,7,2,3
